YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY,0
2017,4,14,38.69,648.42,2.33,26.94,100,(77.04830432771068-0.000423822898080216j)
2017,4,15,38.08,478.24,2.4,27.5,100,(75.56799362983028-0.0004621866603724467j)
2017,4,16,36.92,286.12,2.42,29.75,100,(74.22858317956309-0.00041411582089460956j)
2017,4,17,34.53,94.4,1.7,38.5,100,(60.67134256678001-0.00027954998953405325j)
2017,4,18,31.45,0.0,1.68,49.62,100,(63.152672801399916+0.00017410659550656972j)
2017,4,19,30.21,0.0,2.29,54.0,100,(80.1820788168151-9.041233513171229e-05j)
2017,4,20,29.12,0.0,2.58,60.0,100,(89.3649217025895-0.0006114003471946545j)
2017,4,21,28.1,0.0,2.5,66.75,100,(89.9253771444787-0.0007473708253069695j)
2017,4,22,27.13,0.0,2.2,74.19,100,(84.89010643003415-0.0006721311012987823j)
2017,4,23,26.29,0.0,1.93,81.56,100,(80.08776349277633-0.0005421533602835285j)
2017,4,0,25.51,0.0,1.82,88.25,101,(78.97745750485876-0.000434722695931968j)
2017,4,1,24.87,0.0,1.83,93.44,101,(80.63624501654992-0.0004179450726884915j)
2017,4,2,24.26,0.0,1.75,97.94,101,(78.5957541753339-0.0004394321549694932j)
2017,4,3,23.85,0.0,1.69,100.0,101,(76.48359315643309-0.0003835529595709537j)
2017,4,4,23.53,0.0,1.63,100.0,101,(73.45719141720576-0.0003279272002548484j)
2017,4,5,23.17,0.0,1.49,100.0,101,(67.70945485694594-0.0002366963535573339j)
2017,4,6,24.91,55.65,2.29,94.88,101,(98.4279207405882-0.00011502934558292271j)
2017,4,7,27.87,186.17,3.1,75.62,101,(117.44884908829437-0.0010008312757929013j)
2017,4,8,31.39,349.93,3.03,49.0,101,(96.87717434842008-0.0006083742778479613j)
2017,4,9,34.39,564.6,2.56,30.25,101,(73.56217192293329-0.0008203186265819856j)
2017,4,10,36.48,742.01,2.24,22.5,101,(64.76733578048966-0.00029895673745069834j)
2017,4,11,37.89,845.59,2.11,18.44,101,(60.81819662042865+2.0075321893606693e-05j)
2017,4,12,38.76,837.73,2.1,16.12,101,(58.485136652376866-0.00018468878393804235j)
2017,4,13,39.22,824.48,2.06,14.81,101,(56.369636715823134+0.0003067462542458032j)
2017,4,14,39.23,689.48,1.99,13.81,101,(52.02737041754476-0.00041231349054815286j)
2017,4,15,38.72,511.55,1.89,13.25,101,(46.94172782397695+0.0006274757206757275j)
2017,4,16,37.73,306.14,1.7,13.38,101,(40.78632765446923-0.0008567243191924714j)
2017,4,17,34.63,104.09,0.79,25.44,101,(29.43383135988988+0.0006700023894309667j)
2017,4,18,30.63,0.0,0.76,34.69,101,(28.753500763143666-0.0010956707745091885j)
2017,4,19,28.71,0.0,0.88,38.06,101,(31.32792125615422+0.0012823363177192637j)
2017,4,20,27.4,0.0,1.06,42.25,101,(36.0204461329312-0.0013378317526907355j)
2017,4,21,26.3,0.0,1.26,46.75,101,(41.3396026768368+0.001249201076595985j)
2017,4,22,25.14,0.0,1.39,52.5,101,(45.419329755839556-0.0010404680726304944j)
2017,4,23,23.98,0.0,1.4,59.94,101,(47.38654807453075+0.0008260594257214275j)
2017,4,0,22.89,0.0,1.36,69.12,102,(48.78103123512868-0.0007047689949361578j)
2017,4,1,21.98,0.0,1.33,80.38,102,(51.237634414847996+0.0006246623850865042j)
2017,4,2,21.31,0.0,1.32,93.19,102,(54.91928938119979-0.0005125998461827205j)
2017,4,3,20.86,0.0,1.33,100.0,102,(56.84830015298885+0.0003628017917351313j)
2017,4,4,20.66,0.0,1.32,100.0,102,(55.94785862966614-0.00028165679473729407j)
2017,4,5,20.67,0.0,1.27,100.0,102,(54.44411555447+0.00030211350650062216j)
2017,4,6,23.31,81.59,1.62,100.0,102,(74.62598508529749-0.00043567939606945177j)
2017,4,7,26.9,269.66,2.46,75.5,102,(97.47271772015442-0.0003885797751575407j)
2017,4,8,30.93,475.12,2.5,44.56,102,(80.70350720116062-0.000822006283363227j)
2017,4,9,34.38,673.42,1.94,24.31,102,(56.855502536195175-0.0004545654669093829j)
2017,4,10,36.37,852.87,1.35,18.5,102,(46.54432325068218+0.0002905398361482181j)
2017,4,11,37.72,909.05,1.08,16.31,102,(42.185234947347396-0.0005991117855874502j)
2017,4,12,38.57,913.05,1.05,15.38,102,(41.73407618293099+0.0007720013736097395j)
2017,4,13,38.96,842.23,1.09,15.06,102,(41.527802486788666-0.0008215424928643463j)
2017,4,14,38.87,720.59,1.16,15.38,102,(41.36051678556747+0.0008749582934789728j)
2017,4,15,38.33,536.18,1.35,15.94,102,(42.26801287488376-0.000998965718228312j)
2017,4,16,37.31,316.11,1.54,17.25,102,(42.88186613836283+0.001063480560322553j)
2017,4,17,34.35,109.09,1.03,28.94,102,(36.99472124904557-0.0007478732776421372j)
2017,4,18,30.14,6.98,1.24,40.06,102,(42.78314391140267+0.0011549078417689928j)
2017,4,19,28.67,0.0,1.73,42.31,102,(52.82014834642719-0.0011433745937589877j)
2017,4,20,27.74,0.0,2.25,46.81,102,(65.39025472728592+0.0007204440506330908j)
2017,4,21,26.75,0.0,2.33,53.38,102,(69.74106125712493-2.1156485375245555e-05j)
2017,4,22,25.73,0.0,2.1,60.12,102,(67.06099822352206-0.00019989065783552448j)
2017,4,23,24.85,0.0,1.78,66.12,102,(61.36769035865943-7.30068490636097e-05j)
2017,4,0,24.12,0.0,1.56,71.69,103,(57.505865780639326+0.0001273492622033276j)
2017,4,1,23.44,0.0,1.39,77.25,103,(54.338146938981254-0.0002579036129745841j)
2017,4,2,22.81,0.0,1.21,82.56,103,(50.27033038999643+0.00034704392679974047j)
2017,4,3,22.26,0.0,1.1,88.19,103,(48.188166410579115-0.0004678029200335843j)
2017,4,4,21.83,0.0,1.06,93.62,103,(48.14514511832529+0.0005343364782645317j)
2017,4,5,21.48,0.0,1.02,98.69,103,(47.90737919559493-0.0005220338786138389j)
2017,4,6,23.26,78.8,1.79,91.25,103,(75.14051784224559+0.0008314495612002266j)
2017,4,7,26.31,254.16,2.25,74.44,103,(87.9156198395276+0.0003522005867819301j)
2017,4,8,30.58,464.05,2.53,44.5,103,(80.78436380307268+0.0007524151586889145j)
2017,4,9,33.81,664.79,2.79,29.31,103,(77.53618308823991+0.0006161909200455261j)
2017,4,10,35.91,801.95,2.83,24.25,103,(77.17283757902214+0.0005292543771566544j)
2017,4,11,37.4,899.41,2.74,21.62,103,(75.66015048375843+0.0005100135660258832j)
2017,4,12,38.41,908.24,2.64,20.31,103,(73.93321023946335+0.0004437092170639204j)
2017,4,13,38.9,854.3,2.62,19.62,103,(72.69731317123265+0.00038175967314312985j)
2017,4,14,38.88,725.5,2.77,19.62,103,(73.51686573014405+0.0003530199585954135j)
2017,4,15,38.33,539.08,3.05,20.31,103,(75.73799422759976+0.00042059955118504283j)
2017,4,16,37.05,317.13,3.3,22.38,103,(77.84132443024023+0.0005419806951617741j)
2017,4,17,34.55,113.87,2.85,28.5,103,(71.9577313091574+0.0005489115665598331j)
2017,4,18,30.99,6.95,2.54,37.56,103,(68.60699005294872+0.0002875002058189734j)
2017,4,19,29.66,0.0,3.22,42.12,103,(84.31845743979567+0.00019665721433847588j)
2017,4,20,28.19,0.0,2.86,48.94,103,(79.53986624153066+0.0007683976043344669j)
2017,4,21,26.82,0.0,2.18,56.88,103,(68.70384375287007+0.0004736733141902836j)
2017,4,22,25.65,0.0,1.66,64.81,103,(59.339829638413896+0.00010903584881061517j)
2017,4,23,24.69,0.0,1.33,72.12,103,(52.73496062219573-0.0001827381345627359j)
2017,4,0,23.83,0.0,1.12,78.94,104,(48.13905773515121+0.00037901721314602594j)
2017,4,1,23.11,0.0,0.99,85.44,104,(45.3546076638216-0.0005046087424617361j)
2017,4,2,22.52,0.0,0.92,90.94,104,(43.95649814014025+0.0005754062049088121j)
2017,4,3,22.07,0.0,0.94,95.38,104,(45.349164864023074-0.0006387718891241042j)
2017,4,4,21.69,0.0,0.99,99.31,104,(47.627758651198896+0.0006149640277095381j)
2017,4,5,21.39,0.0,1.04,100.0,104,(48.87996457781972-0.0005521707165553628j)
2017,4,6,23.2,79.05,1.94,93.06,104,(80.67047765076161+0.000830029422131513j)
2017,4,7,26.21,260.37,2.66,74.31,104,(98.43581328939123+0.0005839144570912579j)
2017,4,8,29.87,495.09,3.08,49.81,104,(96.87572826893037+0.0009547512648880991j)
2017,4,9,33.32,691.2,3.34,31.5,104,(88.59950478364493+0.0009830429602782993j)
2017,4,10,35.84,825.59,3.4,23.56,104,(84.49147586695082+0.0009076463599361535j)
2017,4,11,37.58,877.01,3.41,20.12,104,(82.87880536293665+0.0008228688238770424j)
2017,4,12,38.6,874.78,3.43,18.69,104,(82.51745244216772+0.0007883664741339721j)
2017,4,13,39.08,822.2,3.52,18.12,104,(82.98255374296218+0.0007968737038358774j)
2017,4,14,39.0,678.52,3.69,18.25,104,(83.64735661841928+0.0008418016725537623j)
2017,4,15,38.22,497.98,3.91,19.25,104,(84.90279906492499+0.0008988611213245458j)
2017,4,16,36.69,283.62,4.04,21.88,104,(86.05981406077818+0.0009560608694940936j)
2017,4,17,34.09,93.45,3.48,27.94,104,(79.73467482767951+0.0008722938745071292j)
2017,4,18,30.63,6.66,2.88,36.69,104,(72.46505622018472+0.0005898798956383456j)
2017,4,19,28.94,0.0,3.05,42.44,104,(78.77321046780617+0.00035300484426858047j)
2017,4,20,27.48,0.0,2.92,50.12,104,(80.26954937936301+0.0006074914058085621j)
2017,4,21,26.16,0.0,2.61,60.38,104,(79.79511866226373+0.0005805794473414515j)
2017,4,22,24.97,0.0,2.1,71.5,104,(73.04221477534998+0.00047794978640201954j)
2017,4,23,23.91,0.0,1.67,82.0,104,(65.50265469376703+0.00023996046886921635j)
2017,4,0,23.1,0.0,1.39,90.75,105,(59.87741770422163+1.113210586260211e-05j)
2017,4,1,22.44,0.0,1.16,97.69,105,(54.015596623488285-0.00014325742453672767j)
2017,4,2,22.03,0.0,0.96,100.0,105,(47.225901200987146+0.00029430457034301225j)
2017,4,3,21.86,0.0,0.98,100.0,105,(47.80877499803758-0.0005299263931732742j)
2017,4,4,21.87,0.0,1.16,100.0,105,(54.057386755226496+0.0005919499599572238j)
2017,4,5,21.95,0.0,1.32,100.0,105,(59.39103076730705-0.0003974491340631428j)
2017,4,6,23.99,71.43,2.49,93.38,105,(100.12955801590167+0.0003195201225842304j)
2017,4,7,26.99,249.04,3.58,75.44,105,(126.27384920911769+0.001099092439965136j)
2017,4,8,29.9,457.98,4.11,57.62,105,(128.94116596091524+0.00039898435586856315j)
2017,4,9,32.63,662.84,4.28,43.88,105,(123.65967804181446+0.0003655612844140333j)
2017,4,10,35.02,820.53,4.42,35.69,105,(122.54339362925357+0.0006341716808433838j)
2017,4,11,36.76,836.6,4.51,31.56,105,(122.15227475097646+0.0006640343864304894j)
2017,4,12,37.84,852.23,4.66,29.31,105,(123.83692097202066+0.000696379224010557j)
2017,4,13,38.3,779.66,4.88,28.19,105,(125.39119544393458+0.0006354629189350968j)
2017,4,14,38.07,658.66,5.16,28.44,105,(128.21186820667978+0.0005899305514068102j)
2017,4,15,37.07,492.76,5.45,30.06,105,(130.82477651535044+0.00046028750026287743j)
2017,4,16,35.3,278.67,5.64,33.81,105,(133.0136326550202+0.00033254596828377554j)
2017,4,17,32.98,91.44,5.33,40.06,105,(128.88298246698344+0.00020622479776153193j)
2017,4,18,30.45,6.65,4.5,49.06,105,(118.35266936523149+0.0004068556030785285j)
2017,4,19,28.8,0.0,4.0,57.88,105,(115.65185066316498+0.0007928069573581321j)
2017,4,20,27.68,0.0,3.6,65.94,105,(112.81711752195864+0.0007768864716482312j)
2017,4,21,26.84,0.0,2.92,72.94,105,(100.5672927356723+0.0007263367730353909j)
2017,4,22,26.17,0.0,2.17,78.56,105,(83.45899735641665+0.0007076224769308383j)
2017,4,23,25.54,0.0,1.36,83.38,105,(60.7613326154686+0.0003889397092554749j)
2017,4,0,25.12,0.0,1.07,86.56,106,(52.32789690422904-0.0001228701031492119j)
2017,4,1,24.96,0.0,1.1,88.25,106,(54.1073737359645+0.000385585486271033j)
2017,4,2,24.87,0.0,1.05,89.31,106,(52.49925795982164-0.00032191946977760743j)
2017,4,3,24.74,0.0,0.89,90.5,106,(46.82466822136972+0.000326695192521584j)
2017,4,4,24.55,0.0,0.7,91.75,106,(39.68448855797743-0.000416705610086573j)
2017,4,5,24.39,0.0,0.55,92.75,106,(33.73176062479481+0.000521159452106234j)
2017,4,6,25.34,94.27,0.98,87.56,106,(52.1983478084977-0.0011049995822080463j)
2017,4,7,27.41,286.09,1.21,73.62,106,(60.25855248095557+0.00046062478497826845j)
2017,4,8,29.47,470.36,1.49,62.12,106,(69.20895777661724-0.00018218323243293386j)
2017,4,9,31.56,544.22,1.64,52.81,106,(72.17156258732456-0.00013909114441533433j)
2017,4,10,33.51,653.7,1.54,45.38,106,(68.69359105017601-0.0002185655562541495j)
2017,4,11,34.98,732.11,1.32,39.88,106,(61.825250797542544-0.00010158686290673871j)
2017,4,12,35.8,772.54,0.89,36.56,106,(48.97892103453313+7.125126409712206e-05j)
2017,4,13,36.21,773.94,0.37,34.94,106,(32.303098172569335-0.0002114585591277841j)
2017,4,14,36.24,674.23,0.77,34.31,106,(44.005715182718504+0.000963057713657551j)
2017,4,15,35.75,514.62,1.49,34.81,106,(61.211039935080535-0.0009391306735556557j)
2017,4,16,34.58,290.64,2.21,37.0,106,(74.94660226540972+0.0002326952567265221j)
2017,4,17,33.05,97.43,2.53,41.81,106,(80.94535381623612+0.0004239016389936848j)
2017,4,18,30.69,6.68,2.2,51.44,106,(75.51313842920871+0.0005349091462764658j)
2017,4,19,29.38,0.0,2.51,56.62,106,(85.0476825315279+0.00041919349675506546j)
2017,4,20,28.42,0.0,2.43,61.31,106,(83.91149276338267+0.0006733327335601202j)
2017,4,21,27.56,0.0,1.99,66.06,106,(73.72790759596715+0.0005382798822363868j)
2017,4,22,26.76,0.0,1.6,70.62,106,(64.2120382247214+0.00024697385046796634j)
2017,4,23,25.98,0.0,1.49,74.69,106,(61.87895500229598-3.1350213621864735e-05j)
2017,4,0,25.28,0.0,1.53,78.0,107,(63.341431585759906+0.00010448009463431292j)
2017,4,1,24.58,0.0,1.3,81.38,107,(56.17913409709415-4.865782791465617e-05j)
2017,4,2,23.87,0.0,0.91,85.06,107,(43.70015551025646+0.00021748247119987417j)
2017,4,3,23.23,0.0,0.71,88.5,107,(37.03177711592293-0.0005085705695536277j)
2017,4,4,22.69,0.0,0.68,91.56,107,(36.134793662963524+0.0007068816234550926j)
2017,4,5,22.21,0.0,0.66,94.38,107,(35.44236455268017-0.0007252122253084035j)
2017,4,6,23.59,91.8,1.34,86.75,107,(60.151400149130495+0.0013207170032069472j)
2017,4,7,27.01,274.85,1.31,65.12,107,(57.13635274776669-0.0002050971264255329j)
2017,4,8,30.37,497.43,1.64,47.44,107,(64.54198018370649+0.0003143736417477222j)
2017,4,9,32.81,698.68,2.0,38.19,107,(72.31413607445232-2.96832601208251e-05j)
2017,4,10,34.81,844.48,2.22,32.62,107,(76.67406818244972-0.0003052550259710421j)
2017,4,11,36.42,910.54,2.27,28.94,107,(76.9742905794415-0.0004386732774370024j)
2017,4,12,37.62,927.01,2.25,26.5,107,(75.80213097362605-0.0004356972604080832j)
2017,4,13,38.35,857.35,2.21,24.81,107,(73.03865845625285-0.0003941423823027232j)
2017,4,14,38.51,746.02,2.13,24.12,107,(69.32128249836501-0.0002968582582331573j)
2017,4,15,38.12,563.59,1.96,24.12,107,(62.85173520673243-0.00015764347407343904j)
2017,4,16,37.28,340.19,1.65,24.88,107,(53.29698319792761+8.011136095258635e-05j)
2017,4,17,35.62,124.66,0.89,30.0,107,(35.676929347285096-0.0002957081561512754j)
2017,4,18,32.12,7.11,0.62,44.0,107,(30.384431142257437+0.0006951166719055405j)
2017,4,19,30.42,0.0,0.85,46.44,107,(36.60341314847942-0.0011502342592641145j)
2017,4,20,29.5,0.0,1.22,50.06,107,(47.61274176662818+0.0011775543271264467j)
2017,4,21,28.7,0.0,1.64,55.5,107,(60.80566964928635-0.0008245145044795936j)
2017,4,22,27.94,0.0,1.79,61.81,107,(67.17690068202043+0.0002075394661510594j)
2017,4,23,27.33,0.0,1.83,67.38,107,(70.56165373829947+7.845640593287043e-05j)
2017,4,0,26.74,0.0,1.8,72.25,108,(71.41105647962716+0.00020040890529307099j)
2017,4,1,26.13,0.0,1.67,76.75,108,(68.79161607246564+0.00020780230629474043j)
2017,4,2,25.59,0.0,1.59,80.81,108,(67.48896699701149+0.00012151527213053961j)
2017,4,3,25.08,0.0,1.52,84.75,108,(66.23095758839852+8.159092500919535e-05j)
2017,4,4,24.58,0.0,1.33,88.81,108,(60.86056343272051+3.911581694585996e-05j)
2017,4,5,24.13,0.0,1.1,92.62,108,(53.772245599441625-0.0001095926081444398j)
2017,4,6,25.65,102.8,2.15,85.38,108,(90.90065560080473+0.0005728970838171533j)
2017,4,7,28.25,307.55,2.74,69.69,108,(104.44414338587262+0.0008276302004117755j)
2017,4,8,31.12,518.3,2.54,54.12,108,(94.1693350253199+0.0007698976002472665j)
2017,4,9,33.76,672.41,2.39,44.0,108,(89.30937478809771+0.000754608577462734j)
2017,4,10,35.83,773.29,2.5,37.81,108,(91.42514331976656+0.000736093730117525j)
2017,4,11,37.36,858.78,2.76,33.88,108,(96.9052896845661+0.000825531368741211j)
2017,4,12,38.35,854.71,3.11,31.38,108,(102.74109605114234+0.0009397754865112395j)
2017,4,13,38.62,836.62,3.52,30.44,108,(109.65196552521232+0.0010073200107276615j)
2017,4,14,38.38,677.55,3.89,30.94,108,(114.7454529753671+0.0009709183337721052j)
2017,4,15,37.38,522.48,4.12,33.12,108,(118.00372398189101+0.0008762239033516545j)
2017,4,16,35.83,310.55,4.24,36.94,108,(119.47090489239363+0.0007906312104046916j)
2017,4,17,34.03,111.3,4.13,42.38,108,(117.85577950602828+0.0007273514510026364j)
2017,4,18,32.13,6.7,3.73,49.31,108,(111.9775798219079+0.0007336575679176497j)
2017,4,19,30.88,0.0,3.77,55.5,108,(117.90885592850977+0.0009187408834489855j)
2017,4,20,29.76,0.0,3.65,62.31,108,(119.44803272135655+0.0006997427164622294j)
2017,4,21,28.72,0.0,3.5,69.88,108,(120.94752002001162+0.0006464158469141666j)
2017,4,22,27.93,0.0,3.06,76.25,108,(112.87148165811809+0.0005375334255914107j)
2017,4,23,27.35,0.0,2.56,81.06,108,(101.4399191484572+0.0006707989006579089j)
2017,4,0,26.93,0.0,2.22,84.44,109,(93.07873572169113+0.0007210387900059333j)
2017,4,1,26.65,0.0,1.98,86.5,109,(86.43738709443417+0.000645737612346066j)
2017,4,2,26.4,0.0,1.82,88.0,109,(81.68584400475044+0.0005418083455110518j)
2017,4,3,26.22,0.0,1.8,88.94,109,(81.29828714886773+0.000463614868354042j)
2017,4,4,26.02,0.0,1.77,89.88,109,(80.23682078051054+0.0004542168223502887j)
2017,4,5,25.93,5.96,1.82,90.38,109,(82.1033764852921+0.00044292989878383376j)
2017,4,6,26.68,76.9,2.67,86.88,109,(110.92887707469504+0.0006544753183646604j)
2017,4,7,28.39,231.3,3.74,77.62,109,(140.7459989842103+0.0009473276859770419j)
2017,4,8,30.39,404.61,4.62,66.5,109,(158.16813164815522-0.00029264545731683546j)
2017,4,9,32.2,550.75,4.88,57.88,109,(159.28506686185534+0.0008744331014174853j)
2017,4,10,33.85,643.08,4.99,51.62,109,(159.82495256158114-0.0009880741408219893j)
2017,4,11,35.26,597.5,5.16,47.12,109,(161.10615767094296+0.001038482251013686j)
2017,4,12,35.82,680.76,5.32,45.44,109,(164.88198803088184-0.0010867658837345605j)
2017,4,13,35.65,619.57,5.43,46.25,109,(167.1326748833339+0.0011268190508235694j)
2017,4,14,35.01,477.65,5.41,48.06,109,(164.96844898628643-0.0011153319199273311j)
2017,4,15,34.07,333.88,5.11,51.31,109,(158.38671418987136+0.0010778545997870862j)
2017,4,16,32.59,199.58,4.53,58.0,109,(148.84344314477391-0.0009274305202439913j)
2017,4,17,30.82,84.59,4.18,66.94,109,(145.14191510620375+0.000602481665898927j)
2017,4,18,29.11,6.12,3.92,75.88,109,(141.13164540321617-0.00040114150071105583j)
2017,4,19,28.23,0.0,3.87,81.31,109,(142.4943396252764+0.0002115376576726537j)
2017,4,20,27.73,0.0,3.68,85.06,109,(138.91354886517797-0.00023821824589311815j)
2017,4,21,27.35,0.0,3.63,87.38,109,(138.4762770887743+9.264561798222147e-05j)
2017,4,22,26.93,0.0,3.35,89.75,109,(130.53129447038586-5.545860030011326e-05j)
2017,4,23,26.59,0.0,3.25,91.69,109,(128.50392389529082-0.00026288147436822495j)
2017,4,0,26.34,0.0,3.24,93.25,110,(128.68130126316794-0.0003219147837378837j)
2017,4,1,26.11,0.0,3.15,94.81,110,(126.27502804482819-0.00030252227664592454j)
2017,4,2,25.97,0.0,3.07,95.44,110,(123.87295520504199-0.00038642923497687957j)
2017,4,3,25.82,0.0,2.8,95.75,110,(115.09330725840381-0.0004309262406740355j)
2017,4,4,25.65,0.0,2.74,95.81,110,(113.05472367614445-0.0006667885099518257j)
2017,4,5,25.48,6.28,2.73,96.0,110,(112.26332553845188-0.0006919422664712501j)
2017,4,6,25.93,80.52,3.31,94.12,110,(131.90904794306272-0.0008247387206937682j)
2017,4,7,27.06,232.45,4.26,88.62,110,(160.4416253247844-0.00016926447121145625j)
2017,4,8,28.8,408.8,5.16,77.75,110,(179.0994772833833+0.000931748562594078j)
2017,4,9,30.76,571.89,5.34,66.75,110,(176.62843456812737-0.0007172790534132099j)
2017,4,10,32.56,657.04,5.2,58.38,110,(169.64789856085332+0.0007796729579293263j)
2017,4,11,33.94,743.95,4.84,52.81,110,(159.77522294502995-0.000941048613611299j)
2017,4,12,34.89,559.95,4.4,49.31,110,(145.82970133983116+0.0009091478693135121j)
2017,4,13,35.28,574.11,3.9,47.56,110,(133.74537934594167-0.00046008818799968374j)
2017,4,14,35.17,490.0,3.44,47.25,110,(121.10641044613703-0.00010145304347348724j)
2017,4,15,34.39,359.45,3.28,49.19,110,(116.27481686024795-0.0006142643901494793j)
2017,4,16,33.05,213.26,3.17,54.31,110,(114.17828970961786-0.0007002281142082797j)
2017,4,17,31.12,67.41,2.72,63.81,110,(104.62964796745028-0.0006623741220734755j)
2017,4,18,29.01,5.74,2.47,74.44,110,(100.08325297627917-0.0007633539024351312j)
2017,4,19,27.95,0.0,2.8,79.88,110,(111.39888660154628-0.0008668909709734014j)
2017,4,20,27.15,0.0,2.75,85.06,110,(110.55312623219609-0.0007138848797474207j)
2017,4,21,26.57,0.0,2.44,89.44,110,(102.40670906802299-0.0006744161125915831j)
2017,4,22,26.2,0.0,2.19,92.31,110,(95.68352267362242-0.0007080746288064951j)
2017,4,23,25.94,0.0,2.02,94.19,110,(90.80390567953597-0.0006693986557996612j)
2017,4,0,25.75,0.0,1.94,95.44,111,(88.5261994699467-0.0006208836410227119j)
2017,4,1,25.64,0.0,1.92,96.0,111,(87.93794983285173-0.000594732395061026j)
2017,4,2,25.58,0.0,1.99,96.25,111,(90.32985605173269-0.0006062023017256365j)
2017,4,3,25.51,0.0,2.1,96.5,111,(93.83164177232757-0.0006609032265887537j)
2017,4,4,25.42,0.0,2.15,96.75,111,(95.09483897207674-0.0006985066928570248j)
2017,4,5,25.37,5.95,2.25,96.81,111,(98.2564687319053-0.0007282936933278165j)
2017,4,6,25.9,74.26,2.83,94.94,111,(118.79586556655931-0.0008804088999924446j)
2017,4,7,27.02,206.13,3.38,90.38,111,(137.52223644417867-0.0006327913899317357j)
2017,4,8,28.72,349.99,3.99,80.62,111,(153.45206996265384+8.045033650101797e-05j)
2017,4,9,30.42,475.0,4.25,70.25,111,(155.07114305050908-0.0006553258533659126j)
2017,4,10,31.95,631.41,4.43,62.69,111,(157.99059739855025+0.000791106081087512j)
2017,4,11,33.19,558.06,4.54,57.81,111,(157.73779082177472-0.0008858475745502927j)
2017,4,12,34.09,641.95,4.59,54.5,111,(158.86984280766103+0.0009011475981753163j)
2017,4,13,34.55,589.98,4.54,52.88,111,(156.0683697334845-0.0009142165861710395j)
2017,4,14,34.57,506.06,4.38,52.62,111,(150.75150124359996+0.0008388784903396863j)
2017,4,15,34.08,314.39,4.15,54.19,111,(143.24940876857033-0.0006530912179864728j)
2017,4,16,33.08,165.24,3.72,58.5,111,(133.22509115683354+0.00031754925534594814j)
2017,4,17,31.24,65.95,3.2,67.56,111,(122.84448206756115+0.0001294493989193526j)
2017,4,18,29.19,5.61,3.28,76.12,111,(125.94429371210519+0.0005508048387974824j)
2017,4,19,28.13,0.0,3.8,81.12,111,(141.17460559960864+0.0004465193092664441j)
