YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY
2017,1,11,26.86,752.02,2.38,36.12,25
2017,1,12,27.83,769.73,2.11,34.25,25
2017,1,13,28.3,720.69,2.02,33.06,25
2017,1,14,28.3,577.95,2.11,32.75,25
2017,1,15,27.62,411.09,2.01,34.5,25
2017,1,16,25.59,195.98,1.06,49.06,25
2017,1,17,22.51,27.91,1.03,56.25,25
2017,1,18,21.41,0,1.04,55.69,25
2017,1,19,20.79,0,0.99,56.38,25
2017,1,20,20.4,0,0.95,56.12,25
2017,1,21,19.79,0,0.91,57,25
2017,1,22,18.9,0,0.88,59.44,25
2017,1,23,18.23,0,0.91,61.12,25
2017,1,0,17.62,0,0.94,62.81,26
2017,1,1,16.72,0,1,66.25,26
2017,1,2,15.57,0,1.07,71.38,26
2017,1,3,14.69,0,1.13,75.56,26
2017,1,4,14.04,0,1.14,79.38,26
2017,1,5,13.54,0,1.13,83.19,26
2017,1,6,13.19,0,1.1,86.56,26
2017,1,7,15.49,97.41,1.21,81.06,26
2017,1,8,18.23,294.37,1.42,69.56,26
2017,1,9,22.4,508.55,1.14,56.56,26
2017,1,10,26.26,661.66,1.23,42.81,26
2017,1,11,27.71,740.99,1.04,39,26
2017,1,12,28.53,774.99,0.98,36.81,26
2017,1,13,29.05,719.9,0.99,35.38,26
2017,1,14,29.07,585.13,1.04,35.12,26
2017,1,15,28.51,418.41,1.12,36.38,26
2017,1,16,26.83,200.3,0.77,48.56,26
2017,1,17,24.16,29.06,0.88,54.88,26
2017,1,18,23.13,0,0.92,55,26
2017,1,19,22.6,0,0.83,56,26
2017,1,20,22.15,0,0.64,56.56,26
2017,1,21,21.5,0,0.67,58.19,26
2017,1,22,20.55,0,0.81,61.81,26
2017,1,23,19.55,0,0.87,66.5,26
2017,1,0,18.95,0,0.84,69.38,27
2017,1,1,18.44,0,0.77,71.44,27
2017,1,2,18.01,0,0.72,71.5,27
2017,1,3,17.86,0,0.62,70.31,27
2017,1,4,17.8,0,0.42,69.44,27
2017,1,5,17.55,0,0.31,69.88,27
2017,1,6,16.93,0,0.45,73.12,27
2017,1,7,17.9,84.09,0.94,74.62,27
2017,1,8,19.98,253.06,1.64,64.38,27
2017,1,9,23.42,424.16,1.55,53.5,27
2017,1,10,26.79,564.48,1.4,43.31,27
2017,1,11,28.12,429.21,1.47,40.38,27
2017,1,12,28.93,242.09,1.71,38.69,27
2017,1,13,29.15,266.91,1.95,37.81,27
2017,1,14,28.82,170.96,1.96,38.44,27
2017,1,15,28.1,105.97,1.47,41.31,27
2017,1,16,26.8,38.57,0.76,53.62,27
2017,1,17,24.94,18.89,0.77,55.44,27
2017,1,18,23.66,0,0.87,55.44,27
2017,1,19,22.73,0,0.93,57.62,27
2017,1,20,21.8,0,0.99,60.31,27
2017,1,21,20.76,0,1.05,63.75,27
2017,1,22,19.87,0,1.08,66.56,27
2017,1,23,18.85,0,1.12,70.12,27
2017,1,0,17.69,0,1.16,74.94,28
2017,1,1,16.68,0,1.16,79.25,28
2017,1,2,15.86,0,1.2,82.69,28
2017,1,3,15.18,0,1.29,86,28
2017,1,4,14.59,0,1.38,89.5,28
2017,1,5,14.05,0,1.37,93.06,28
2017,1,6,13.62,0,1.25,96.5,28
2017,1,7,15.8,81.28,2.18,86.44,28
2017,1,8,18.22,245.56,1.95,76.25,28
2017,1,9,22.18,408.79,2.24,59.56,28
2017,1,10,25.69,546.22,2.22,45.88,28
2017,1,11,27.62,600.8,2.19,40.12,28
2017,1,12,28.69,625.85,2.29,37.31,28
2017,1,13,29.37,621.1,2.46,35.81,28
2017,1,14,29.51,497.2,2.59,35.44,28
2017,1,15,28.8,336.54,2.58,37.75,28
2017,1,16,26.65,153.03,1.56,50.5,28
2017,1,17,22.8,23.23,1.21,65.25,28
2017,1,18,21.28,0,1.35,68.56,28
2017,1,19,20.36,0,1.46,71.31,28
2017,1,20,19.48,0,1.62,73.56,28
2017,1,21,18.59,0,1.84,74.81,28
2017,1,22,17.59,0,1.98,75,28
2017,1,23,16.51,0,2,74.44,28
2017,1,0,15.41,0,1.89,73.94,29
2017,1,1,14.43,0,1.73,73.81,29
2017,1,2,13.62,0,1.6,74.25,29
2017,1,3,12.95,0,1.56,75.31,29
2017,1,4,12.34,0,1.52,77.31,29
2017,1,5,11.76,0,1.43,80.31,29
2017,1,6,11.38,0,1.36,83.19,29
2017,1,7,14.17,71.66,2.4,71.69,29
2017,1,8,16.94,228.02,2.08,62.81,29
2017,1,9,21.51,420.2,2.07,46.44,29
2017,1,10,24.55,549.86,1.88,34.5,29
2017,1,11,26.03,695.68,1.81,30.75,29
2017,1,12,27.01,717.85,2.1,28.44,29
2017,1,13,27.51,665.12,2.38,27.38,29
2017,1,14,27.5,518.16,2.46,27.25,29
2017,1,15,26.82,371.13,2.45,28.5,29
2017,1,16,24.92,179.66,1.58,38.5,29
2017,1,17,20.58,27.94,1.1,57.88,29
2017,1,18,18.87,0,1.22,60.19,29
2017,1,19,17.97,0,1.22,62.56,29
2017,1,20,17.32,0,1.21,64.19,29
2017,1,21,16.87,0,1.19,64.88,29
2017,1,22,16.12,0,1.19,67.31,29
2017,1,23,15.26,0,1.18,70.69,29
2017,1,0,14.56,0,1.18,73.38,30
2017,1,1,14.05,0,1.17,75.12,30
2017,1,2,13.62,0,1.14,76.69,30
2017,1,3,13.37,0,1.11,77.38,30
2017,1,4,13.38,0,1.04,76.69,30
2017,1,5,13.33,0,0.95,76.56,30
2017,1,6,13.1,0,0.88,78,30
2017,1,7,15.09,88.31,1.07,73.69,30
2017,1,8,17.66,265.84,1.25,62.88,30
2017,1,9,22.55,464.68,1.35,45.88,30
2017,1,10,25.16,619.3,1.75,38.06,30
2017,1,11,26.58,714.61,2.14,34.38,30
2017,1,12,27.56,730.82,2.45,31.88,30
2017,1,13,28.16,674.59,2.65,30.19,30
2017,1,14,28.33,563.84,2.68,29.25,30
2017,1,15,27.62,381.98,2.55,30.62,30
2017,1,16,25.47,181.67,1.42,43.75,30
2017,1,17,21.64,29.03,1.11,56.75,30
2017,1,18,20.26,0,1.18,57.44,30
2017,1,19,19.33,0,1.19,59.31,30
2017,1,20,18.33,0,1.21,62.19,30
2017,1,21,17.44,0,1.21,65,30
2017,1,22,16.62,0,1.2,68,30
2017,1,23,15.8,0,1.2,71.12,30
2017,1,0,15.05,0,1.2,73.94,31
2017,1,1,14.31,0,1.2,76.94,31
2017,1,2,13.58,0,1.21,80.06,31
2017,1,3,12.91,0,1.26,83.31,31
2017,1,4,12.37,0,1.33,86.19,31
2017,1,5,11.89,0,1.34,88.69,31
2017,1,6,11.58,0,1.31,90.31,31
2017,1,7,14.41,82.12,2.34,77.25,31
2017,1,8,17.15,244.77,2.15,66.38,31
2017,1,9,21.95,424.18,1.81,46.94,31
2017,1,10,25.35,591.16,1.77,35.56,31
2017,1,11,26.79,671.41,2,32.56,31
2017,1,12,27.66,656.58,2.22,30.62,31
2017,1,13,28.14,630.98,2.34,29.25,31
2017,1,14,28.09,486.97,2.35,28.94,31
2017,1,15,27.41,336.41,2.18,30.62,31
2017,1,16,25.36,153.21,1.13,44.81,31
2017,1,17,22.1,26.61,1.03,53.62,31
2017,1,18,20.8,0,1.09,54.19,31
2017,1,19,19.8,0,1.12,56.69,31
2017,1,20,18.75,0,1.17,59.94,31
2017,1,21,17.83,0,1.18,62.75,31
2017,1,22,17.07,0,1.18,64.69,31
2017,1,23,16.35,0,1.19,66.44,31
2017,2,0,15.67,0,1.18,67.94,32
2017,2,1,15,0,1.17,69.62,32
2017,2,2,14.4,0,1.14,71,32
2017,2,3,13.9,0,1.11,72.25,32
2017,2,4,13.53,0,1.06,73.31,32
2017,2,5,13.32,0,0.99,73.69,32
2017,2,6,13.12,0,0.87,74.81,32
2017,2,7,14.99,77.65,0.86,71.88,32
2017,2,8,17.37,217.54,0.92,60.88,32
2017,2,9,21.96,391.06,0.73,45.62,32
2017,2,10,25.9,554.95,0.94,33,32
2017,2,11,27.53,583.34,1.23,29.62,32
2017,2,12,28.47,622.08,1.53,27.81,32
2017,2,13,28.99,610.87,1.73,26.81,32
2017,2,14,29.05,487.02,1.81,26.12,32
2017,2,15,28.24,313.51,1.7,27.88,32
2017,2,16,25.9,147.52,0.94,43.06,32
2017,2,17,22.3,25.79,1.08,52.19,32
2017,2,18,20.44,0,1.2,54.31,32
2017,2,19,19.14,0,1.25,57.31,32
2017,2,20,18.01,0,1.27,60.19,32
2017,2,21,17.08,0,1.27,62.69,32
2017,2,22,16.33,0,1.27,64.88,32
2017,2,23,15.63,0,1.28,67.12,32
2017,2,0,15.01,0,1.28,69.5,33
2017,2,1,14.44,0,1.27,72.06,33
2017,2,2,13.94,0,1.25,74.75,33
2017,2,3,13.48,0,1.23,77.38,33
2017,2,4,13.05,0,1.17,79.81,33
2017,2,5,12.76,0,1.11,81.44,33
2017,2,6,12.61,0,1.06,82.88,33
2017,2,7,15.02,80.86,1.49,75.75,33
2017,2,8,17.5,228.28,1.83,65.31,33
2017,2,9,21.57,396.77,1.85,50.25,33
2017,2,10,25.08,551.12,2.32,36.94,33
2017,2,11,26.57,658.35,2.41,33.31,33
2017,2,12,27.29,678.8,2.64,31.38,33
2017,2,13,27.68,646.98,2.97,30.38,33
2017,2,14,27.55,529.68,3.19,30.25,33
2017,2,15,26.76,348.86,3,32.19,33
2017,2,16,24.5,169.35,1.6,44.69,33
2017,2,17,20.62,29.81,1.16,58,33
2017,2,18,19.2,0,1.2,59.88,33
2017,2,19,18.52,0,1.19,60.69,33
2017,2,20,18.06,0,1.15,60.69,33
2017,2,21,17.77,0,1.1,60.06,33
2017,2,22,17.51,0,1.03,59.62,33
2017,2,23,16.84,0,1.04,61.38,33
2017,2,0,15.87,0,1.1,64.88,34
2017,2,1,14.95,0,1.12,68.44,34
2017,2,2,14.33,0,1.11,70.56,34
2017,2,3,13.92,0,1.09,71.62,34
2017,2,4,13.54,0,1.06,72.62,34
2017,2,5,13.28,0,1.01,73.06,34
2017,2,6,13.02,0,0.94,74.25,34
2017,2,7,14.78,79.15,1.04,71.5,34
2017,2,8,17.2,223.64,1.3,60.44,34
2017,2,9,21.57,388.53,1.55,44.56,34
2017,2,10,24.41,546.96,2.04,34.75,34
2017,2,11,25.67,656.45,2.38,31.75,34
2017,2,12,26.38,671.46,2.64,30,34
2017,2,13,26.79,655.33,2.77,29,34
2017,2,14,26.76,510.1,2.88,28.38,34
2017,2,15,26.05,323.22,2.89,29.62,34
2017,2,16,24.08,150.65,1.8,40.19,34
2017,2,17,19.99,29.54,1.18,55.56,34
2017,2,18,18.64,0,1.22,57.31,34
2017,2,19,18.12,0,1.2,57.69,34
2017,2,20,17.58,0,1.2,58.38,34
2017,2,21,16.9,0,1.21,59.94,34
2017,2,22,16.06,0,1.22,62.5,34
2017,2,23,15.19,0,1.22,65.56,34
2017,2,0,14.45,0,1.21,68.12,35
2017,2,1,13.85,0,1.21,70.31,35
2017,2,2,13.33,0,1.2,72.25,35
2017,2,3,12.8,0,1.19,74.5,35
2017,2,4,12.29,0,1.17,76.94,35
2017,2,5,11.83,0,1.15,79.38,35
2017,2,6,11.59,0,1.11,81.31,35
2017,2,7,14.46,92.55,1.72,70.94,35
2017,2,8,17.09,251.31,1.85,60.62,35
2017,2,9,21.64,447.28,2.1,45.44,35
2017,2,10,25.31,562.77,2.46,34.44,35
2017,2,11,26.9,704.3,2.1,32,35
2017,2,12,27.9,737.35,1.92,30.38,35
2017,2,13,28.53,654.12,1.99,29.25,35
2017,2,14,28.67,606.08,2.12,28.88,35
2017,2,15,28.1,430.71,2.04,30.31,35
2017,2,16,26.2,222.16,1.06,43,35
2017,2,17,23.42,35.73,0.91,49.75,35
2017,2,18,22.87,0,0.83,47.25,35
2017,2,19,22.35,0,0.61,48,35
2017,2,20,21.8,0,0.44,48.69,35
2017,2,21,21.23,0,0.45,49.75,35
2017,2,22,20.59,0,0.42,51.5,35
2017,2,23,20.06,0,0.3,52.94,35
2017,2,0,19.43,0,0.17,54.94,36
2017,2,1,18.51,0,0.32,58.25,36
2017,2,2,17.67,0,0.55,61.25,36
2017,2,3,16.87,0,0.69,64.06,36
2017,2,4,16.03,0,0.76,67,36
2017,2,5,15.23,0,0.88,70,36
2017,2,6,14.48,0,0.98,73.31,36
2017,2,7,16.5,134.93,1.15,70.69,36
2017,2,8,19.24,347.6,1.52,57.69,36
2017,2,9,23.87,556.3,1.31,44.5,36
2017,2,10,27.84,713.86,1.14,32.44,36
2017,2,11,29.35,797.75,0.97,28.69,36
2017,2,12,30.33,817.62,0.76,26.38,36
2017,2,13,30.87,767.59,0.64,24.94,36
2017,2,14,30.91,617.98,0.66,24.44,36
2017,2,15,30.38,423.8,0.54,25.06,36
2017,2,16,28.94,217.43,0.23,31.69,36
2017,2,17,26.64,37.74,0.13,38.19,36
2017,2,18,24.99,0,0.24,38.81,36
2017,2,19,23.28,0,0.61,43.62,36
2017,2,20,21.44,0,0.87,49.69,36
2017,2,21,19.81,0,0.93,56.44,36
2017,2,22,18.79,0,0.96,60.38,36
2017,2,23,17.94,0,0.97,63.62,36
2017,2,0,17.38,0,1,65.06,37
2017,2,1,17,0,1.02,65.62,37
2017,2,2,16.74,0,1,65.69,37
2017,2,3,16.58,0,0.93,65.56,37
2017,2,4,16.3,0,0.82,66.31,37
2017,2,5,15.7,0,0.8,68.88,37
2017,2,6,14.89,0,0.92,73.31,37
2017,2,7,16.98,130.21,1.42,69.06,37
2017,2,8,19.76,340.44,1.67,57.56,37
2017,2,9,24.29,525.5,1.24,43.5,37
2017,2,10,28.34,699.79,0.64,31.38,37
2017,2,11,29.85,807.63,0.77,28.25,37
2017,2,12,30.76,826.38,0.96,26.38,37
2017,2,13,31.25,772.65,1.24,25.44,37
2017,2,14,31.24,645.89,1.54,25.38,37
2017,2,15,30.59,460.27,1.66,26.38,37
2017,2,16,28.84,238.64,1.05,35.88,37
2017,2,17,25.83,41.62,0.81,44.38,37
2017,2,18,24.66,0,0.83,43,37
2017,2,19,23.59,0,0.86,45.81,37
2017,2,20,22.38,0,0.92,49.62,37
2017,2,21,20.99,0,1.03,53.88,37
2017,2,22,19.74,0,1.16,58,37
2017,2,23,18.44,0,1.24,63,37
2017,2,0,17.3,0,1.31,67.69,38
2017,2,1,16.6,0,1.45,70.88,38
2017,2,2,16.04,0,1.59,74,38
2017,2,3,15.44,0,1.62,78.19,38
2017,2,4,14.81,0,1.55,83.12,38
2017,2,5,14.26,0,1.43,87.69,38
2017,2,6,14.03,6.83,1.36,91.06,38
2017,2,7,16.72,97.51,2.5,79.5,38
2017,2,8,19.67,278.48,2.23,67.88,38
2017,2,9,24.49,463.9,2.36,46.31,38
2017,2,10,28.44,657.7,2.24,30.88,38
2017,2,11,30.11,738.28,2.17,27.38,38
2017,2,12,31.04,754.91,2.39,25.88,38
2017,2,13,31.4,699.14,2.52,24.88,38
2017,2,14,31.23,576.27,2.53,24.62,38
2017,2,15,30.47,392.96,2.42,25.62,38
2017,2,16,28.5,199.84,1.55,34.19,38
2017,2,17,24.35,31.12,1.09,48.25,38
2017,2,18,22.88,0,1.15,48.38,38
2017,2,19,22.15,0,1.1,49.06,38
2017,2,20,21.37,0,1.03,50.06,38
2017,2,21,20.41,0,1.02,52.06,38
2017,2,22,19.33,0,1.07,54.94,38
2017,2,23,18.16,0,1.15,58.31,38
2017,2,0,17.05,0,1.23,62,39
2017,2,1,15.99,0,1.28,65.81,39
2017,2,2,15.11,0,1.3,68.94,39
2017,2,3,14.42,0,1.32,71.25,39
2017,2,4,13.86,0,1.31,73,39
2017,2,5,13.37,0,1.27,74.62,39
2017,2,6,13.22,6.93,1.2,75.38,39
2017,2,7,16.75,101.1,1.96,61.94,39
2017,2,8,19.79,297.41,1.89,51.62,39
2017,2,9,24.58,466.51,1.78,37.56,39
2017,2,10,27.96,650.05,2.05,26,39
2017,2,11,29.36,767.77,2.33,22.81,39
2017,2,12,30.32,790.64,2.61,20.94,39
2017,2,13,30.8,739.91,2.79,19.62,39
2017,2,14,30.75,615.82,2.84,19.06,39
2017,2,15,30.01,414.98,2.71,19.69,39
2017,2,16,28.15,210.89,1.84,26.12,39
2017,2,17,23.51,37.03,1.17,41.81,39
2017,2,18,22,0,1.26,40.75,39
2017,2,19,21.64,0,1.18,39.5,39
2017,2,20,21.46,0,0.99,38.38,39
2017,2,21,21.45,0,0.79,36.25,39
2017,2,22,20.73,0,0.73,36.44,39
2017,2,23,19.39,0,0.88,40.56,39
2017,2,0,17.67,0,1.09,45.81,40
2017,2,1,16.12,0,1.24,50.5,40
2017,2,2,14.8,0,1.3,54.62,40
2017,2,3,13.98,0,1.3,56.88,40
2017,2,4,13.55,0,1.26,57.5,40
2017,2,5,13.31,0,1.21,57.44,40
2017,2,6,13.2,7.22,1.13,58.19,40
2017,2,7,16.09,111.96,1.33,52.81,40
2017,2,8,19.05,316.41,1.32,41.69,40
2017,2,9,23.94,531.91,1.1,30.06,40
2017,2,10,28.27,693.65,1.66,19.31,40
2017,2,11,29.95,798.86,2.15,16.94,40
2017,2,12,30.9,816.02,2.43,15.62,40
2017,2,13,31.34,760.45,2.56,14.81,40
2017,2,14,31.24,627.52,2.6,14.62,40
2017,2,15,30.48,434.79,2.52,15.56,40
2017,2,16,28.45,218.09,1.6,23.62,40
2017,2,17,24.19,40.36,1.11,35.56,40
2017,2,18,22.8,0,1.09,33.62,40
2017,2,19,21.83,0,1.05,35.19,40
2017,2,20,20.35,0,1.11,38.94,40
2017,2,21,19.11,0,1.24,42.5,40
2017,2,22,17.82,0,1.33,47.25,40
2017,2,23,16.65,0,1.35,51.94,40
2017,2,0,15.69,0,1.32,55.88,41
2017,2,1,14.92,0,1.29,59.25,41
2017,2,2,14.24,0,1.28,62.31,41
2017,2,3,13.62,0,1.27,65.38,41
2017,2,4,13.08,0,1.26,68.38,41
2017,2,5,12.62,0,1.24,71,41
2017,2,6,12.49,6.49,1.19,72.38,41
2017,2,7,15.94,94.97,2.05,59.25,41
2017,2,8,18.96,277.66,1.81,49.62,41
2017,2,9,23.93,458.53,1.5,35.44,41
2017,2,10,28.37,650.25,1.51,23.25,41
2017,2,11,30.3,658.78,1.65,20.44,41
2017,2,12,31.19,689.05,1.85,19.69,41
2017,2,13,31.62,687.41,2,19.62,41
2017,2,14,31.53,548.34,2.01,20.12,41
2017,2,15,30.72,356.73,1.9,21.88,41
2017,2,16,28.82,170.52,1.14,31.25,41
2017,2,17,25.36,37.03,0.93,41,41
2017,2,18,24.16,0,0.89,40.06,41
2017,2,19,23.68,0,0.65,40.25,41
2017,2,20,23.16,0,0.37,40.69,41
2017,2,21,22.3,0,0.33,42.88,41
2017,2,22,21.37,0,0.43,45.44,41
2017,2,23,20.49,0,0.55,48,41
2017,2,0,19.51,0,0.73,50.94,42
2017,2,1,18.37,0,0.93,54.25,42
2017,2,2,17.25,0,1.05,57.88,42
2017,2,3,16.33,0,1.12,61.06,42
2017,2,4,15.55,0,1.13,64.06,42
2017,2,5,14.94,0,1.13,66.62,42
2017,2,6,14.65,5.53,1.1,68.38,42
2017,2,7,17.4,76.79,1.9,59.75,42
2017,2,8,20.03,217.83,2.09,50.44,42
2017,2,9,24.94,367.8,2.05,34.69,42
2017,2,10,28.07,536.94,1.76,27.94,42
2017,2,11,29.63,563.66,1.73,26.12,42
2017,2,12,30.49,600.76,1.88,25.38,42
2017,2,13,30.9,601.05,2.04,25.12,42
2017,2,14,30.78,487.06,2.18,25.5,42
2017,2,15,30.05,337.21,2.16,27,42
2017,2,16,28.26,164.02,1.39,35.69,42
2017,2,17,24.27,33.1,1.07,49.06,42
2017,2,18,22.49,0,1.2,51.31,42
2017,2,19,21.59,0,1.25,53.12,42
2017,2,20,20.84,0,1.25,54.88,42
2017,2,21,20.19,0,1.24,56.38,42
2017,2,22,19.55,0,1.21,57.88,42
2017,2,23,18.91,0,1.2,59.5,42
2017,2,0,18.26,0,1.18,61.31,43
2017,2,1,17.65,0,1.17,63.12,43
2017,2,2,17.06,0,1.16,65,43
2017,2,3,16.51,0,1.15,67.12,43
2017,2,4,15.99,0,1.15,69.5,43
2017,2,5,15.52,0,1.15,72.06,43
2017,2,6,15.36,6.02,1.12,73.88,43
2017,2,7,18.18,77.62,2.01,63.69,43
2017,2,8,20.75,219.45,1.89,55.19,43
2017,2,9,25.26,387.5,1.84,41.62,43
2017,2,10,28.76,546.45,1.69,32.81,43
2017,2,11,30.17,614.73,1.38,29.94,43
2017,2,12,31.01,641.15,1.6,27.81,43
2017,2,13,31.3,627.64,1.99,26.44,43
2017,2,14,31.08,510.24,2.24,25.81,43
2017,2,15,30.25,346.24,2.3,26.5,43
2017,2,16,28.42,172.39,1.57,33.88,43
2017,2,17,24.37,34.79,1.08,47.06,43
2017,2,18,22.67,0,1.2,48.19,43
2017,2,19,21.98,0,1.21,48.25,43
2017,2,20,21.58,0,1.16,47.5,43
2017,2,21,21.27,0,1.06,46.62,43
2017,2,22,20.79,0,0.97,46.94,43
2017,2,23,20.18,0,0.92,47.69,43
2017,2,0,19.44,0,0.97,49.56,44
2017,2,1,18.52,0,1.05,51.94,44
2017,2,2,17.5,0,1.09,55.69,44
2017,2,3,16.79,0,1.07,59.25,44
2017,2,4,16.11,0,1.06,61.56,44
2017,2,5,15.61,0,1.04,63.62,44
2017,2,6,15.51,6.18,0.99,65.25,44
2017,2,7,18.14,87.7,1.34,57.94,44
2017,2,8,20.55,230.15,1.26,48.81,44
2017,2,9,25.23,393.7,1.05,35.06,44
2017,2,10,28.29,535.7,1.25,28.81,44
2017,2,11,29.74,588.5,1.56,27.81,44
2017,2,12,30.58,646.04,1.93,27.56,44
2017,2,13,31.02,607.7,2.25,27.44,44
2017,2,14,31.01,491.55,2.42,28,44
2017,2,15,30.48,332.15,2.39,29.69,44
2017,2,16,28.97,161.77,1.52,37.56,44
2017,2,17,25.64,33.01,0.97,49.69,44
2017,2,18,24.62,0,1.02,49.38,44
2017,2,19,24.54,0,0.82,48.38,44
2017,2,20,24.54,0,0.48,47.25,44
2017,2,21,23.86,0,0.31,48.88,44
2017,2,22,22.88,0,0.52,51.75,44
2017,2,23,21.98,0,0.67,54.75,44
2017,2,0,21.19,0,0.73,57.81,45
2017,2,1,20.13,0,0.82,62.06,45
2017,2,2,18.96,0,0.95,67.25,45
2017,2,3,17.94,0,1.04,72.12,45
2017,2,4,17.15,0,1.12,76.19,45
2017,2,5,16.59,0,1.18,79.38,45
2017,2,6,16.44,6.12,1.18,81,45
2017,2,7,19.07,79.16,2.16,70.25,45
2017,2,8,21.83,214.61,1.72,60.25,45
2017,2,9,26.82,359.66,1.42,42.5,45
2017,2,10,29.51,543.23,1.36,34.5,45
2017,2,11,30.79,618.91,1.51,30.56,45
2017,2,12,31.46,650.41,1.75,28.25,45
2017,2,13,31.7,610.06,2.04,27.12,45
2017,2,14,31.51,513.75,2.3,27.06,45
2017,2,15,30.79,348.61,2.37,28.31,45
2017,2,16,29.19,170.41,1.66,35.19,45
2017,2,17,25.9,33.34,0.96,48.38,45
2017,2,18,24.6,0,1.04,49.12,45
2017,2,19,23.87,0,1.02,50.81,45
2017,2,20,23.13,0,1.03,52.25,45
2017,2,21,22.63,0,0.98,52.81,45
2017,2,22,22.18,0,0.94,53.38,45
2017,2,23,21.56,0,0.91,54.81,45
2017,2,0,20.68,0,0.95,58.06,46
2017,2,1,19.89,0,1,61.19,46
2017,2,2,19.29,0,1.01,63.44,46
2017,2,3,18.76,0,0.99,65.69,46
2017,2,4,18.2,0,0.98,68.31,46
2017,2,5,17.82,0,0.95,70.19,46
2017,2,6,17.77,6.85,0.84,71,46
2017,2,7,19.78,92.98,1.09,64.88,46
2017,2,8,22.43,245.48,1.08,55.5,46
2017,2,9,27.46,413.38,1.42,38.38,46
2017,2,10,29.56,567.51,1.84,33,46
2017,2,11,30.69,687.74,2.27,30.38,46
2017,2,12,31.3,733.67,2.59,28.62,46
2017,2,13,31.58,672.19,2.76,27.44,46
2017,2,14,31.4,535.12,2.79,26.94,46
2017,2,15,30.62,375.23,2.72,27.62,46
2017,2,16,29.08,188.96,2.12,32.31,46
2017,2,17,25.08,33.07,1.15,46.69,46
2017,2,18,23.05,0,1.22,49.88,46
2017,2,19,22.16,0,1.2,51.5,46
2017,2,20,21.52,0,1.16,52.31,46
2017,2,21,20.96,0,1.14,53,46
2017,2,22,20.48,0,1.11,53.5,46
2017,2,23,20.24,0,1.03,53,46
2017,2,0,19.94,0,0.93,52.88,47
2017,2,1,19.19,0,0.93,54.69,47
2017,2,2,18.08,0,1.02,58.69,47
2017,2,3,17.05,0,1.09,62.38,47
2017,2,4,16.44,0,1.09,64.31,47
2017,2,5,16.19,0,1.05,64.62,47
2017,2,6,16.3,7.21,0.95,63.94,47
2017,2,7,18.63,94.81,1.13,57.5,47
2017,2,8,21.41,262.62,1.22,47.75,47
2017,2,9,26.31,435.01,1.29,31.94,47
2017,2,10,28.93,615.61,1.52,25.75,47
2017,2,11,30.35,697.59,1.85,23.19,47
2017,2,12,31.29,746.04,2.16,21.38,47
2017,2,13,31.77,690.03,2.45,20.06,47
2017,2,14,31.7,574.45,2.48,19.5,47
2017,2,15,31.03,397.35,2.22,20.06,47
2017,2,16,29.25,200.91,1.52,27.06,47
2017,2,17,25,37.48,1.07,40.38,47
2017,2,18,23.48,0,1.2,40,47
2017,2,19,23.33,0,1.11,38.44,47
2017,2,20,23.26,0,0.87,37.31,47
2017,2,21,22.58,0,0.73,38.06,47
2017,2,22,22.06,0,0.69,38.56,47
2017,2,23,21.69,0,0.63,38.56,47
2017,2,0,21.22,0,0.56,39.5,48
2017,2,1,20.54,0,0.54,41.19,48
2017,2,2,19.55,0,0.56,44.31,48
2017,2,3,18.87,0,0.63,45.75,48
2017,2,4,17.74,0,0.77,49.56,48
2017,2,5,16.4,0,0.95,55.44,48
2017,2,6,15.75,7.65,0.96,59.31,48
2017,2,7,18.23,101.26,1.29,53.5,48
2017,2,8,20.87,263.44,0.98,43.56,48
2017,2,9,25.55,439.59,0.63,30.38,48
2017,2,10,28.77,614.62,0.63,24.69,48
2017,2,11,30.32,688.74,0.72,22.94,48
2017,2,12,31.36,745.48,0.87,21.81,48
2017,2,13,31.94,707.41,1.03,21.19,48
2017,2,14,32.01,587.06,1.16,20.88,48
2017,2,15,31.35,405.38,1.2,21.69,48
2017,2,16,29.94,204.41,1,25.56,48
2017,2,17,26.76,40.99,0.85,37.62,48
2017,2,18,25.26,0,0.98,37.5,48
2017,2,19,24.51,0,0.92,38.44,48
2017,2,20,23.74,0,0.77,39.88,48
2017,2,21,22.94,0,0.61,41.44,48
2017,2,22,22.34,0,0.39,43,48
2017,2,23,21.66,0,0.13,45.88,48
2017,2,0,21.01,0,0.16,48.38,49
2017,2,1,20.33,0,0.39,49.81,49
2017,2,2,19.77,0,0.62,50.31,49
2017,2,3,19.29,0,0.69,50.5,49
2017,2,4,18.89,0,0.61,50.75,49
2017,2,5,18.77,0,0.53,50.25,49
2017,2,6,18.51,7.82,0.5,51.81,49
2017,2,7,19.76,102.45,0.59,52.44,49
2017,2,8,22.02,251.48,0.57,43.69,49
2017,2,9,27.23,420.59,0.55,29.31,49
2017,2,10,30.06,570.39,0.41,24.5,49
2017,2,11,31.4,673.3,0.35,23.25,49
2017,2,12,32.12,658.54,0.66,22.62,49
2017,2,13,32.58,624.94,0.94,22.12,49
2017,2,14,32.55,552.11,1.19,22.25,49
2017,2,15,31.96,384.77,1.29,23.19,49
2017,2,16,30.48,184.33,0.85,29.38,49
2017,2,17,27.66,40.16,0.61,39.81,49
2017,2,18,26.41,0,0.48,38.69,49
2017,2,19,25.55,0,0.2,39.5,49
2017,2,20,24.7,0,0.33,41.5,49
2017,2,21,23.52,0,0.57,45.81,49
